id,name,department,salary,employmentType
2692,Olivia White,Marketing,77080.61,0
2693,Emily Wilson,Engineering,50665.68,1
2694,Sophia Garcia,Sales,79194.2,1
2695,Charlie Davis,HR,85853.27,0
2696,Jane Smith,Sales,78700.6,0
2697,Emily Wilson,Marketing,54003.97,0
2698,John Doe,HR,58468.88,0
2699,David Martinez,Finance,37259.38,1
2700,Charlie Davis,Engineering,41433.62,2
2701,Bob Johnson,Finance,97255.31,0
2702,John Doe,Marketing,77863.47,0
2703,Sophia Garcia,HR,74569.56,1
2704,David Martinez,Finance,85444.36,1
2705,Sophia Garcia,Marketing,70026.25,0
2706,John Doe,Finance,57679.48,1
2707,Olivia White,Sales,30950.11,2
2708,Alice Brown,Sales,79935.81,1
2709,Sophia Garcia,Sales,64602.09,0
2710,Alice Brown,Marketing,96674.23,2
2711,John Doe,Sales,93806.25,1
2712,Michael Lee,Marketing,38681.97,0
2713,Sophia Garcia,HR,47517.7,1
2714,Jane Smith,Sales,69170.0,0
2715,Charlie Davis,HR,50864.35,1
2716,Michael Lee,Sales,90640.19,2
2717,Emily Wilson,HR,31339.39,2
2718,Bob Johnson,Engineering,99173.6,2
2719,Jane Smith,Engineering,56333.32,1
2720,Charlie Davis,HR,92052.68,1
2721,David Martinez,Marketing,70621.91,2
2722,Charlie Davis,Marketing,42627.08,1
2723,Emily Wilson,Marketing,43573.82,0
2724,Charlie Davis,Engineering,94085.9,2
2725,John Doe,Sales,81278.92,0
2726,Michael Lee,HR,83316.07,2
2727,Jane Smith,Engineering,31002.19,1
2728,Charlie Davis,Finance,93575.59,0
2729,Jane Smith,Marketing,32798.33,2
2730,Bob Johnson,Finance,42998.33,1
2731,Charlie Davis,Finance,49673.47,2
2732,David Martinez,Finance,90806.83,0
2733,Emily Wilson,Marketing,55917.33,1
2734,Bob Johnson,Engineering,80632.76,2
2735,Olivia White,HR,65798.91,0
2736,Jane Smith,HR,47938.75,0
2737,Jane Smith,HR,96002.75,2
2738,Michael Lee,HR,89285.98,2
2739,Emily Wilson,Sales,71493.76,0
2740,Charlie Davis,Marketing,34298.19,2
2741,Bob Johnson,Marketing,48334.56,2
2742,John Doe,Engineering,71345.4,0
2743,John Doe,Marketing,60438.92,1
2744,David Martinez,Engineering,39315.67,1
2745,John Doe,HR,82051.21,2
2746,Emily Wilson,Marketing,78087.18,2
2747,Emily Wilson,Marketing,49522.7,1
2748,Charlie Davis,Marketing,41961.8,1
2749,Sophia Garcia,Marketing,58494.56,1
2750,Jane Smith,Finance,36631.62,2
2751,Michael Lee,Sales,93779.81,1
2752,John Doe,Engineering,72352.89,1
2753,John Doe,HR,82481.12,2
2754,Olivia White,Engineering,71251.38,0
2755,David Martinez,Sales,53622.21,0
2756,John Doe,Finance,82183.18,0
2757,Sophia Garcia,Marketing,85683.38,1
2758,Emily Wilson,Finance,79563.34,1
2759,Emily Wilson,HR,50011.19,1
2760,David Martinez,Engineering,49156.35,2
2761,Jane Smith,HR,40261.23,2
2762,Charlie Davis,Finance,39448.31,0
2763,Olivia White,HR,74732.3,2
2764,Michael Lee,Engineering,30918.1,1
2765,Alice Brown,Marketing,69215.79,1
2766,Olivia White,HR,77502.57,2
2767,Bob Johnson,Marketing,86506.01,1
2768,Charlie Davis,Sales,74450.79,0
2769,Olivia White,Sales,71355.68,1
2770,Emily Wilson,Sales,94081.03,2
2771,Charlie Davis,Finance,89597.91,1
2772,David Martinez,Sales,77722.92,1
2773,Bob Johnson,HR,48416.9,0
2774,Emily Wilson,Marketing,43854.88,0
2775,Emily Wilson,Sales,36910.47,0
2776,David Martinez,Engineering,72915.28,0
2777,David Martinez,Finance,72176.01,0
2778,John Doe,Engineering,69259.47,0
2779,Jane Smith,Finance,85158.18,2
2780,John Doe,Engineering,56730.06,2
2781,Olivia White,Marketing,96100.66,2
2782,John Doe,Sales,77951.22,1
2783,Charlie Davis,Marketing,39918.47,1
2784,Emily Wilson,Marketing,52400.66,2
2785,Bob Johnson,Finance,93896.74,0
2786,Olivia White,Sales,52805.38,1
2787,Charlie Davis,HR,89497.29,1
2788,Michael Lee,HR,56476.79,0
2789,David Martinez,Sales,93508.48,0
2790,David Martinez,Engineering,77575.53,1
2791,Charlie Davis,Marketing,97851.46,2
2792,Sophia Garcia,Finance,85686.14,2
2793,Olivia White,HR,51995.62,0
2794,Alice Brown,Sales,95663.33,1
2795,Charlie Davis,Finance,59605.28,2
2796,Jane Smith,Marketing,58056.04,0
2797,Charlie Davis,Finance,93823.71,2
2798,David Martinez,Sales,96843.86,2
2799,Emily Wilson,HR,45640.57,1
2800,David Martinez,Finance,38978.89,1
2801,Jane Smith,HR,43439.07,0
2802,David Martinez,HR,45296.31,2
2803,Michael Lee,HR,76026.43,2
2804,Charlie Davis,Marketing,80801.91,2
2805,Bob Johnson,HR,95509.35,0
2806,Emily Wilson,Finance,77477.67,1
2807,Jane Smith,Sales,90314.98,0
2808,Sophia Garcia,Marketing,45992.22,0
2809,Michael Lee,HR,77721.75,0
2810,Jane Smith,Marketing,66920.17,0
2811,Charlie Davis,Marketing,77821.63,0
2812,Bob Johnson,Marketing,45489.99,0
2813,Jane Smith,Finance,30894.64,0
2814,Jane Smith,Finance,94233.07,1
2815,Charlie Davis,Sales,37060.25,0
2816,Charlie Davis,HR,80940.8,2
2817,Sophia Garcia,Sales,78054.9,1
2818,Emily Wilson,Engineering,68217.18,2
2819,Bob Johnson,Marketing,78566.91,0
2820,Olivia White,Engineering,59409.3,0
2821,Charlie Davis,HR,74456.89,2
2822,Alice Brown,Finance,39569.99,2
2823,Charlie Davis,Sales,59746.28,1
2824,Emily Wilson,Sales,70004.25,1
2825,Jane Smith,Finance,88236.75,1
2826,Alice Brown,Finance,78854.66,1
2827,Jane Smith,Engineering,55031.45,1
2828,Jane Smith,Finance,31161.18,1
2829,Michael Lee,Sales,93035.96,0
2830,Sophia Garcia,HR,40298.71,2
2831,Sophia Garcia,Marketing,51955.57,1
2832,Jane Smith,HR,44810.24,2
2833,Michael Lee,Finance,85114.14,2
2834,Michael Lee,Marketing,65309.63,2
2835,Emily Wilson,Marketing,84626.08,0
2836,John Doe,Engineering,85368.13,1
2837,Sophia Garcia,Sales,84887.02,1
2838,Sophia Garcia,Engineering,88665.24,2
2839,Sophia Garcia,Engineering,30739.19,1
2840,Olivia White,Marketing,60630.29,1
2841,Olivia White,Engineering,54947.07,1
2842,Sophia Garcia,HR,38708.3,1
2843,John Doe,Marketing,65826.45,2
2844,Sophia Garcia,Sales,80194.25,0
2845,Jane Smith,Finance,67214.74,2
2846,David Martinez,Finance,50476.66,0
2847,Jane Smith,HR,88913.74,2
2848,John Doe,HR,81671.92,1
2849,Jane Smith,Marketing,71553.3,0
2850,Alice Brown,Marketing,47435.87,1
2851,Emily Wilson,Finance,44558.14,2
2852,Jane Smith,Finance,34966.78,2
2853,Michael Lee,Sales,96994.9,1
2854,Charlie Davis,HR,85124.09,2
2855,John Doe,HR,35462.25,1
2856,Alice Brown,Engineering,53166.07,1
2857,David Martinez,Engineering,78513.43,1
2858,David Martinez,HR,40247.27,1
2859,Jane Smith,HR,74665.53,0
2860,Bob Johnson,HR,40415.28,0
2861,Michael Lee,Marketing,35156.22,1
2862,David Martinez,HR,61936.09,0
2863,Sophia Garcia,Finance,76335.47,0
2864,John Doe,HR,76181.86,1
2865,Alice Brown,Marketing,44299.48,2
2866,Charlie Davis,Sales,41092.98,0
2867,Bob Johnson,HR,61985.2,2
2868,Charlie Davis,HR,44621.94,2
2869,Olivia White,HR,59949.76,2
2870,Bob Johnson,Engineering,76308.5,1
2871,Michael Lee,Marketing,90197.04,1
2872,John Doe,Finance,37907.62,0
2873,Emily Wilson,Engineering,86379.71,0
2874,Emily Wilson,Marketing,54638.29,1
2875,Michael Lee,Sales,79592.33,0
2876,Alice Brown,Engineering,44194.19,1
2877,Emily Wilson,Sales,43167.96,0
2878,Jane Smith,Finance,72885.25,1
2879,Jane Smith,Finance,82324.96,0
2880,Olivia White,Sales,93655.63,0
2881,Bob Johnson,Sales,60166.01,1
2882,Bob Johnson,HR,89828.94,0
2883,Sophia Garcia,Engineering,73920.82,2
2884,Charlie Davis,HR,52112.14,2
2885,Jane Smith,Sales,61218.76,0
2886,David Martinez,Engineering,63089.27,2
2887,Olivia White,HR,31707.47,1
2888,Alice Brown,Finance,81951.49,0
2889,John Doe,Finance,30509.58,1
2890,Michael Lee,Sales,71215.62,0
2891,Charlie Davis,Finance,75914.86,1
2892,Michael Lee,Finance,44287.78,1
2893,David Martinez,Sales,48603.63,2
2894,Bob Johnson,Finance,71638.51,1
2895,Alice Brown,HR,35891.65,2
2896,Michael Lee,Finance,60687.59,0
2897,John Doe,Finance,47288.33,2
2898,Charlie Davis,Finance,42588.43,0
2899,Alice Brown,Engineering,75889.95,1
2900,Sophia Garcia,Engineering,85617.11,2
2901,Bob Johnson,Finance,47482.37,2
2902,Sophia Garcia,Sales,48337.93,1
2903,Olivia White,Finance,43084.06,2
2904,David Martinez,Sales,83926.08,0
2905,Sophia Garcia,Engineering,32322.42,0
2906,Alice Brown,Marketing,89129.49,2
2907,Alice Brown,Finance,92100.44,2
2908,David Martinez,Finance,82801.48,1
2909,Sophia Garcia,Finance,95360.82,1
2910,Michael Lee,Sales,68039.25,0
2911,Charlie Davis,Marketing,80033.3,2
2912,Alice Brown,Finance,83906.52,0
2913,Olivia White,HR,34768.46,0
2914,Jane Smith,Marketing,69880.31,2
2915,Emily Wilson,HR,51283.11,1
2916,Emily Wilson,HR,50577.98,0
2917,Bob Johnson,Finance,80094.02,0
2918,Alice Brown,Finance,77837.13,1
2919,Alice Brown,Sales,89286.23,0
2920,Charlie Davis,Marketing,53791.8,1
2921,John Doe,Engineering,91219.82,2
2922,Alice Brown,HR,76593.86,2
2923,Michael Lee,Sales,98876.74,1
2924,Sophia Garcia,Sales,38916.15,2
2925,Bob Johnson,Marketing,92912.19,2
2926,Olivia White,Engineering,77335.18,1
2927,John Doe,HR,36736.85,1
2928,Michael Lee,HR,33177.21,1
2929,Michael Lee,Marketing,38176.67,0
2930,Charlie Davis,Engineering,96992.79,0
2931,Sophia Garcia,HR,97919.11,0
2932,Michael Lee,Finance,85358.93,1
2933,Emily Wilson,HR,34688.82,0
2934,Charlie Davis,Engineering,34527.5,1
2935,David Martinez,HR,51106.4,2
2936,Olivia White,Finance,88149.68,2
2937,John Doe,HR,76011.54,0
2938,Sophia Garcia,HR,57028.3,0
2939,Sophia Garcia,Marketing,37877.61,0
2940,Alice Brown,Engineering,99310.85,1
2941,Jane Smith,Engineering,91510.97,1
2942,Alice Brown,HR,81783.18,0
2943,Jane Smith,Engineering,42418.01,2
2944,Bob Johnson,HR,57292.69,0
2945,Sophia Garcia,Sales,46038.71,2
2946,Michael Lee,Marketing,38918.62,1
2947,Olivia White,Marketing,61073.03,2
2948,Alice Brown,Marketing,60560.16,1
2949,Michael Lee,Marketing,31432.44,1
2950,Emily Wilson,Sales,30110.38,2
2951,Michael Lee,Finance,85047.34,2
2952,Michael Lee,HR,41166.86,2
2953,Michael Lee,HR,94076.83,1
2954,Alice Brown,Marketing,69061.0,0
2955,Sophia Garcia,Sales,93947.17,0
2956,Alice Brown,Sales,76201.4,0
2957,Charlie Davis,Finance,60156.85,0
2958,Olivia White,Engineering,62783.28,1
2959,Jane Smith,Sales,74751.08,2
2960,David Martinez,Engineering,41595.23,1
2961,Jane Smith,Sales,87224.13,0
2962,Sophia Garcia,Engineering,89937.52,0
2963,Jane Smith,Sales,57488.97,2
2964,Alice Brown,Marketing,42531.17,0
2965,Charlie Davis,Sales,57981.74,2
2966,Alice Brown,Finance,38050.04,2
2967,Alice Brown,Marketing,86023.81,2
2968,John Doe,HR,99241.18,1
2969,David Martinez,Finance,60699.79,2
2970,John Doe,HR,93909.68,0
2971,Sophia Garcia,Marketing,56446.35,1
2972,David Martinez,Marketing,85495.44,1
2973,Olivia White,Finance,63027.18,0
2974,Emily Wilson,HR,57081.88,0
2975,Bob Johnson,Marketing,35205.59,0
2976,Bob Johnson,HR,46996.45,2
2977,Michael Lee,Finance,81249.89,0
2978,Alice Brown,Finance,98784.09,1
2979,Emily Wilson,Engineering,45617.28,2
2980,John Doe,Marketing,92056.24,2
2981,Sophia Garcia,Sales,77904.13,2
2982,Michael Lee,Engineering,85163.53,0
2983,Alice Brown,Sales,92352.59,0
2984,David Martinez,Finance,69063.4,2
2985,Michael Lee,HR,56162.58,2
2986,Alice Brown,Finance,73918.28,1
2987,Emily Wilson,Finance,50661.66,1
2988,Charlie Davis,Sales,57349.35,0
2989,John Doe,Finance,67790.28,2
2990,Sophia Garcia,Engineering,39965.17,2
2991,Alice Brown,Finance,78721.14,1
2992,Bob Johnson,Engineering,52058.96,2
2993,Emily Wilson,Marketing,51748.93,2
2994,Bob Johnson,Sales,57790.89,2
2995,David Martinez,Finance,75546.31,2
2996,Bob Johnson,Sales,70149.19,2
2997,John Doe,Engineering,52443.31,0
2998,Olivia White,HR,59476.17,2
2999,Jane Smith,HR,72147.44,0
3000,Jane Smith,Engineering,83671.36,1
3001,Olivia White,Finance,89775.21,0
3002,Emily Wilson,HR,42513.66,1
3003,John Doe,HR,80692.47,2
3004,Michael Lee,Finance,49513.3,0
3005,John Doe,Engineering,99240.37,0
3006,Emily Wilson,Sales,45939.31,2
3007,Charlie Davis,Sales,85480.06,0
3008,Emily Wilson,Engineering,91322.81,2
3009,David Martinez,HR,73525.78,1
3010,Alice Brown,Finance,46210.65,1
3011,John Doe,Marketing,42653.74,1
3012,David Martinez,HR,62730.28,1
3013,Emily Wilson,Finance,81999.56,0
3014,Bob Johnson,Engineering,77917.14,2
3015,Emily Wilson,HR,99742.55,2
3016,Olivia White,Engineering,85564.0,0
3017,John Doe,Engineering,86628.74,2
3018,Alice Brown,HR,45670.79,2
3019,Bob Johnson,Marketing,94743.22,1
3020,Emily Wilson,Sales,59363.73,1
3021,Emily Wilson,Engineering,83388.77,2
3022,Alice Brown,HR,64813.8,0
3023,Bob Johnson,Finance,45489.86,0
3024,Olivia White,Engineering,44712.03,1
3025,Emily Wilson,HR,62509.28,2
3026,Emily Wilson,HR,96674.58,2
3027,John Doe,Engineering,63335.07,1
3028,Charlie Davis,Sales,33242.02,1
3029,Alice Brown,Engineering,63570.54,1
3030,John Doe,Engineering,36614.81,0
3031,Bob Johnson,Sales,64544.95,1
3032,Alice Brown,Engineering,97120.41,0
3033,Bob Johnson,Marketing,33268.98,2
3034,Emily Wilson,Marketing,99726.59,1
3035,John Doe,Finance,48660.3,0
3036,John Doe,Engineering,84500.54,2
3037,Bob Johnson,Sales,93453.01,1
3038,Sophia Garcia,Finance,33980.35,1
3039,Emily Wilson,HR,94146.22,0
3040,Emily Wilson,Sales,75995.95,1
3041,Bob Johnson,Finance,90150.07,0
3042,Alice Brown,Engineering,35604.4,2
3043,Alice Brown,Marketing,31542.6,1
3044,Olivia White,Engineering,39893.45,1
3045,Sophia Garcia,Sales,59391.66,0
3046,Emily Wilson,Engineering,50838.95,0
3047,Michael Lee,Engineering,38295.01,2
3048,Olivia White,Sales,78285.26,1
3049,Emily Wilson,HR,70891.97,0
3050,Charlie Davis,Engineering,73312.87,2
3051,Charlie Davis,Engineering,34976.92,2
3052,Jane Smith,Marketing,82027.92,0
3053,Charlie Davis,HR,65699.85,2
3054,Olivia White,Sales,72001.07,2
3055,Michael Lee,Marketing,91582.43,2
3056,Alice Brown,HR,63768.5,2
3057,Emily Wilson,Finance,70511.43,1
3058,Michael Lee,Engineering,99235.34,1
3059,John Doe,Marketing,96937.6,1
3060,Michael Lee,Finance,39100.09,1
3061,Charlie Davis,Engineering,95731.57,1
3062,Jane Smith,HR,91381.97,1
3063,Bob Johnson,Engineering,75289.14,2
3064,Olivia White,Sales,71037.24,1
3065,Jane Smith,HR,79882.87,2
3066,Bob Johnson,Sales,71719.15,0
3067,Michael Lee,Engineering,54515.63,0
3068,Michael Lee,Engineering,98387.76,2
3069,Sophia Garcia,HR,63001.91,0
3070,Olivia White,Finance,40244.74,0
3071,Charlie Davis,HR,95936.9,0
3072,John Doe,Engineering,51863.36,1
3073,John Doe,Finance,92428.31,2
3074,Charlie Davis,Marketing,50302.1,1
3075,John Doe,Sales,30222.16,1
3076,Olivia White,Marketing,42606.81,0
3077,Olivia White,Sales,73894.12,2
3078,Alice Brown,Sales,60258.32,1
3079,Alice Brown,Sales,39525.44,2
3080,John Doe,HR,73622.66,0
3081,Alice Brown,Finance,84376.26,1
3082,Jane Smith,Sales,49604.17,2
3083,Jane Smith,HR,43146.93,0
3084,Olivia White,Marketing,35346.12,2
3085,Emily Wilson,HR,31793.93,2
3086,Bob Johnson,Sales,94609.48,2
3087,Bob Johnson,Sales,64625.49,0
3088,John Doe,Sales,99606.34,0
3089,Olivia White,HR,86534.97,2
3090,Charlie Davis,Finance,83113.5,1
3091,Alice Brown,HR,75040.19,2
3092,Michael Lee,HR,42576.56,1
3093,David Martinez,Marketing,70854.94,0
3094,John Doe,HR,90254.0,2
3095,David Martinez,Sales,78223.74,2
3096,Olivia White,Sales,54100.48,0
3097,Sophia Garcia,Engineering,94280.38,2
3098,Michael Lee,Sales,80687.05,0
3099,Jane Smith,Marketing,95543.37,2
3100,Alice Brown,HR,45776.0,2
3101,John Doe,Sales,65941.14,0
3102,Charlie Davis,Engineering,62272.56,1
3103,Michael Lee,Finance,48641.41,0
3104,David Martinez,Sales,30310.45,2
3105,Jane Smith,HR,58533.48,2
3106,Charlie Davis,HR,95868.15,1
3107,Bob Johnson,Sales,87081.22,2
3108,Alice Brown,Sales,35182.7,2
3109,Sophia Garcia,HR,37471.85,1
3110,Jane Smith,Sales,53905.83,0
3111,Alice Brown,HR,99684.66,1
3112,John Doe,Engineering,30743.21,1
3113,Alice Brown,Engineering,96771.57,2
3114,John Doe,HR,71332.38,1
3115,David Martinez,HR,90780.19,2
3116,David Martinez,Sales,98199.61,2
3117,John Doe,Marketing,94178.16,0
3118,Bob Johnson,Marketing,53321.34,1
3119,David Martinez,Marketing,89325.97,2
3120,Emily Wilson,Engineering,54648.3,1
3121,Sophia Garcia,Finance,43112.88,2
3122,Charlie Davis,Finance,45753.2,2
3123,John Doe,Marketing,56852.78,1
3124,Bob Johnson,HR,86934.79,0
3125,Emily Wilson,Marketing,41406.43,1
3126,David Martinez,HR,54609.58,2
3127,Emily Wilson,HR,56543.25,0
3128,Emily Wilson,HR,61127.02,0
3129,Bob Johnson,Engineering,33973.33,1
3130,Alice Brown,HR,73055.25,0
3131,Olivia White,Marketing,63971.16,0
3132,Alice Brown,Finance,78332.3,0
3133,Michael Lee,Sales,32255.05,2
3134,Sophia Garcia,Finance,36082.24,1
3135,John Doe,Engineering,65949.44,2
3136,Emily Wilson,Sales,52164.87,1
3137,Olivia White,Sales,83298.79,0
3138,John Doe,Engineering,57507.52,0
3139,David Martinez,Engineering,66340.18,2
3140,Jane Smith,Engineering,86694.2,2
3141,Jane Smith,Finance,93159.0,1
3142,Michael Lee,Marketing,47449.27,2
3143,Olivia White,Engineering,99033.6,1
3144,Bob Johnson,HR,41170.1,0
3145,Sophia Garcia,HR,68935.84,1
3146,Michael Lee,Sales,91645.61,1
3147,Michael Lee,HR,77505.08,0
3148,Alice Brown,Sales,40333.94,2
3149,David Martinez,Sales,41793.88,0
3150,John Doe,Sales,88036.24,2
3151,Sophia Garcia,Engineering,33374.61,0
3152,Michael Lee,Marketing,36682.5,2
3153,John Doe,Sales,74216.98,0
3154,Bob Johnson,Sales,77377.66,0
3155,Sophia Garcia,Sales,48361.39,0
3156,Bob Johnson,HR,86035.07,0
3157,David Martinez,Sales,47610.63,1
3158,Jane Smith,Marketing,46681.06,1
3159,Michael Lee,HR,81766.67,0
3160,Bob Johnson,Engineering,99064.13,2
3161,Jane Smith,Finance,46025.06,2
3162,Olivia White,Finance,91615.1,1
3163,John Doe,Engineering,59501.94,0
3164,Emily Wilson,Sales,93783.06,0
3165,John Doe,HR,39054.85,0
3166,Sophia Garcia,HR,78904.81,2
3167,Alice Brown,Finance,79745.7,2
3168,Sophia Garcia,Sales,37389.81,0
3169,John Doe,Sales,70815.3,1
3170,Emily Wilson,HR,60268.42,0
3171,David Martinez,Finance,52125.06,1
3172,Sophia Garcia,Marketing,67267.1,0
3173,Charlie Davis,Engineering,61130.13,2
3174,Sophia Garcia,HR,98273.72,0
3175,Sophia Garcia,Sales,37343.36,0
3176,Jane Smith,Engineering,53604.95,0
3177,David Martinez,Sales,63321.99,0
3178,Olivia White,HR,87688.25,2
3179,Jane Smith,Finance,33851.57,1
3180,John Doe,HR,65373.83,0
3181,Olivia White,Sales,69918.86,2
3182,Charlie Davis,HR,38792.79,2
3183,Emily Wilson,Engineering,33411.75,0
3184,Sophia Garcia,Finance,35309.33,0
3185,John Doe,Marketing,48408.99,1
3186,David Martinez,Marketing,81223.27,2
3187,Charlie Davis,Sales,67031.16,0
3188,Emily Wilson,Engineering,37264.24,1
3189,John Doe,Marketing,75538.4,0
3190,Bob Johnson,Sales,73558.35,0
3191,Olivia White,Sales,38709.32,2
3192,Charlie Davis,Engineering,36609.17,1
3193,Michael Lee,Finance,78139.34,1
3194,Michael Lee,Marketing,85564.89,0
3195,Alice Brown,HR,53889.3,2
3196,David Martinez,HR,53017.59,2
3197,Jane Smith,Marketing,90195.7,0
3198,Sophia Garcia,Marketing,76385.72,1
3199,Michael Lee,Marketing,59467.78,1
3200,John Doe,Sales,87161.31,2
3201,John Doe,HR,68286.69,1
3202,Michael Lee,Marketing,74719.23,2
3203,Emily Wilson,HR,74605.3,1
3204,Charlie Davis,HR,97913.37,1
3205,John Doe,Engineering,54120.28,2
3206,Emily Wilson,Marketing,56590.33,1
3207,Emily Wilson,Marketing,94435.89,0
3208,Alice Brown,Finance,93498.96,1
3209,Alice Brown,Marketing,40518.23,0
3210,Sophia Garcia,HR,49043.67,0
3211,Michael Lee,Marketing,69022.1,1
3212,Emily Wilson,Marketing,78537.91,0
3213,Jane Smith,Finance,63517.69,0
3214,Alice Brown,Marketing,55370.71,2
3215,Michael Lee,Sales,74081.81,0
3216,Jane Smith,Finance,41676.25,0
3217,Michael Lee,HR,44617.37,2
3218,Charlie Davis,Marketing,93284.57,0
3219,Olivia White,Finance,46821.97,1
3220,Charlie Davis,HR,32831.89,1
3221,John Doe,Sales,83366.38,1
3222,David Martinez,HR,30262.73,2
3223,Alice Brown,Marketing,96255.91,0
3224,David Martinez,HR,80646.34,1
3225,Michael Lee,Finance,96492.64,1
3226,Alice Brown,Sales,88058.75,2
3227,Olivia White,Finance,89327.38,1
3228,Olivia White,Engineering,64965.04,2
3229,Charlie Davis,Finance,36857.34,2
3230,Jane Smith,Finance,41502.52,0
3231,Charlie Davis,Engineering,34430.3,2
3232,Jane Smith,Sales,64015.02,0
3233,Alice Brown,Sales,79847.8,1
3234,Emily Wilson,Marketing,82737.37,1
3235,Alice Brown,Sales,89912.55,2
3236,Jane Smith,HR,70459.21,2
3237,Emily Wilson,Sales,78836.52,2
3238,Bob Johnson,Sales,86803.19,2
3239,Charlie Davis,HR,88338.3,2
3240,David Martinez,Engineering,61558.4,0
3241,Bob Johnson,Engineering,88401.46,1
3242,Bob Johnson,Engineering,98429.19,1
3243,Alice Brown,HR,59084.65,1
3244,Jane Smith,HR,75797.58,2
3245,Charlie Davis,HR,97886.86,0
3246,David Martinez,Engineering,65925.21,0
3247,Charlie Davis,Marketing,67015.96,2
3248,Bob Johnson,Marketing,98442.13,1
3249,Michael Lee,Sales,56015.0,2
3250,Bob Johnson,Marketing,54710.9,2
3251,Charlie Davis,Finance,60401.26,1
3252,Alice Brown,Sales,82047.4,1
3253,Bob Johnson,Sales,48896.75,2
3254,Alice Brown,Marketing,43302.82,0
3255,Michael Lee,Finance,61397.0,1
3256,Charlie Davis,HR,30501.28,0
3257,Jane Smith,Sales,33218.21,0
3258,Sophia Garcia,Marketing,76627.63,2
3259,Alice Brown,Marketing,98031.22,1
3260,Charlie Davis,Finance,40920.18,2
3261,Sophia Garcia,Marketing,96480.88,1
3262,Emily Wilson,Sales,62419.26,2
3263,David Martinez,Sales,34121.96,0
3264,John Doe,HR,76491.01,0
3265,David Martinez,Marketing,48530.76,2
3266,Jane Smith,Sales,46818.6,1
3267,Jane Smith,Finance,93714.05,0
3268,Bob Johnson,Marketing,34051.01,2
3269,Michael Lee,Finance,32163.35,0
3270,Olivia White,Finance,89185.33,0
3271,Alice Brown,Sales,73540.3,0
3272,Emily Wilson,Finance,59823.4,0
3273,Michael Lee,Finance,51341.25,0
3274,David Martinez,Marketing,99105.65,0
3275,Charlie Davis,Sales,46783.62,0
3276,Olivia White,Sales,34823.68,1
3277,Emily Wilson,Engineering,56651.8,0
3278,Jane Smith,Finance,39074.26,1
3279,Charlie Davis,Engineering,87135.91,1
3280,John Doe,Engineering,73166.73,0
3281,Michael Lee,HR,75362.42,2
3282,Alice Brown,HR,79896.05,0
3283,David Martinez,Engineering,84568.54,1
3284,Bob Johnson,Engineering,37317.12,0
3285,Emily Wilson,Marketing,80752.9,1
3286,Bob Johnson,Marketing,80103.16,0
